,Alpha,Delta,Mu,Buy,Sell,prob
332,0.010603453561727582,0.8001923892058502,0.6582898733437995,1.1470476294114218,1.4832863146586643,0.0026466874492376584
333,0.09648551066651859,0.8208754806986962,6.959142478726438,1.0029120789663342,2.5068179438483087,0.1605899248237454
334,0.010472006091198464,0.8540749411585088,0.2653688260098954,0.6588471694737481,1.151987603443604,0.0015322689371642408
335,0.03949907967284227,0.010000248649569039,6.25576358627522,1.2424273022219914,1.7626791763757264,0.07597830615621642
336,0.010525958033699028,0.011562261549554281,1.1391551996248444,1.0689287485023276,0.8775205664177759,0.006122577017852157
337,0.03320911772832767,0.010000117696983852,2.7979190689297595,0.7131822359107763,0.7957657129319441,0.05800517530942627
338,0.010424677768975528,0.4210306575748774,0.4881079412021918,0.5203600950038341,0.6759202395074475,0.0042354757476697705
339,0.010474962664019224,0.4654484238460444,0.5777206331026359,0.8008039560449225,1.3194800382095735,0.0028460239636993547
340,0.013211014409802026,0.9898068707291182,-8.106712574381015e-07,1.848305029494478,2.199830497150292,-2.6456104597954625e-09
341,0.03263961853187606,0.010000237842480227,6.6340535123101505,1.5247819469310864,2.0030918460873273,0.05782837958623423
342,0.010013863793104625,0.010168230921162251,1.2221401513291865,1.280893093202857,1.2004920944814008,0.004907855917715206
343,0.04900495704717157,0.08162509103961516,4.36124894577046,1.4597816242949813,1.7446311296980643,0.06252613824242981
344,0.010013694934125876,0.010952343028417216,8.895176655154643,2.6615893026609307,2.536655225084717,0.016846647677250647
345,0.010612770228736858,0.2715318902995767,1.2774153529848294e-06,2.137288103269325,2.181186424518054,3.139283443284735e-09
346,0.05558694553461501,0.9999999059332052,8.968915911009287,2.194067751229916,1.7631401048246254,0.11188985962858662
347,0.010392601336857673,0.998496932702126,6.495016015405695,2.110308067774461,1.720746579594596,0.017314137235149116
348,0.02990950353249197,0.9999996449586929,5.494479879814674,1.6369491402166167,1.4878663266322656,0.0499633746894361
349,0.010076601486332656,0.10675056307910986,7.357468519497028,2.4725180241996925,1.8474122657450185,0.01687235350771699
350,0.05395645593864851,0.010000449070340115,4.472940050686571,1.9872276848501567,1.5366825297301738,0.0640976623279561
351,0.2468138518113741,0.5743107910762885,9.890843039195834e-08,1.126271177105822,1.1837288115299984,1.0567952616349775e-08
352,0.04336246787620151,0.9999998619261686,5.353333898582396,1.8383050575247746,1.4549848534537588,0.06584563736622617
353,0.07204890896502852,0.28395350993119367,7.550049518062609,2.064097014585561,2.025150472390298,0.11740707178705086
354,0.010000021477970968,0.5189809157820874,53.989106165357285,7.906101905686155,7.6833899495317475,0.03347258758741919
355,0.010000004295595695,0.4965618880536456,26.96556120078443,4.006101663875717,3.3401694621043445,0.035406816926780424
356,0.010000537119662251,0.9966308691125134,3.9963446159448406,2.349052736437921,1.5850454022902614,0.010056605876476556
357,0.010722440135254944,0.011445224579670631,0.5861490265833397,1.0543377205714266,1.184862098754552,0.002798926957668917
358,0.010419005995996412,0.1441117269941238,14.971757017554193,2.332458975622866,1.715390358913001,0.037106745302977744
359,0.010013663313886577,0.1031295578614112,2.0282614734815048,1.2010696533111314,0.7538993316064821,0.010282255972716483
360,0.010072088035897809,0.053307866656096325,0.28469085966723373,1.129456233892423,0.864578538950076,0.0014359398249396286
361,0.024569588842363346,0.9999996171170533,3.811099273017676,1.2166101881158664,0.9056848923987765,0.04225632048519955
362,0.010346507653376972,0.5766213158012516,2.2416174797789674,0.6977862416646978,0.5387633889064025,0.01841083524541718
363,0.010398631705943719,0.7790460818672079,4.508216077716577,0.9146031842325933,0.7674969531395773,0.02711384427643053
364,0.010403181659589507,0.335542368743893,1.6206533988865883,0.5429397121941972,0.5837830095356902,0.014743098253707827
365,0.01889543376705597,0.5495367208994812,-3.1164141290901616e-08,0.5972881577291289,0.6106779802486992,-4.874805256894311e-10
366,0.0100716497074236,0.03753272653827107,3.265418637397967,0.9735975621998626,0.6346829954356197,0.020039470931641174
367,0.010070954988476719,0.05145816099355578,3.818400022388109,1.1096698018091398,0.8462564775873351,0.01928163707150622
368,0.010353596808473678,0.5973005800448892,4.714724838159292,0.7437642303411147,0.8552091627996432,0.029624179414523073
369,0.033517744355552555,0.010000275812751947,2.454141549100401,1.431247275349792,1.343444528517277,0.028792003770340985
370,0.04700964315895364,0.9736092810258803,2.9220058738871053,1.407960143741275,1.2831518661601635,0.048564148349260663
